, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-07-13,16035.0,6822.0,2520.0,2714.0,2024.0,7697.0,73.0,403.0,975.0,1747.0,731.0,2478.0,120.0,3156.0,8134.0,11873.0,13146.0,1199.0,13529.0,1157.0,2062.0,75.0,86862.0,1428.0,90719.0,85000.0,1933.0,1094.0,88145.0,1478.0,89699.0,180.0,1579.0,91308.0,91317.0,97.0,70.0,339.0,182.0,3086.0,32.0,3157.0,87.0,462.0,346.0,898.0,185.0,1358.0,459.0,38.0,226.0,659.0,530.0,721.0,4286.0,4663.0,5928.0,12365.0,0.0,5794.0,4463.0,1583.0,1366.0,32.0,3112.0,2592.0,51.0,6570.0,259.0,303.0,422.0,132.0,42.0,207.0,278.0,4359.0,1113.0,868.0,8.0,20.0,0.0,2.0,282.0,108.0,1250.0,232.0,8445.0,9115.0,5480.0,1103.0,16783.0,2547.0,1541.0,12584.0,29368.0,29368.0,29398.0,29398.0,11.0,122366.0,57.0,29.0,0.0,1.0,158.0,273.0,123830.0,4387.0,124228.0,873.0,344.0,689.0,126219.0
2010-07-14,15473.0,6809.0,2462.0,2704.0,2007.0,7573.0,69.0,393.0,941.0,1691.0,712.0,2403.0,116.0,3052.0,7816.0,11354.0,12584.0,1152.0,12974.0,1130.0,2038.0,74.0,85963.0,1355.0,89610.0,85000.0,1845.0,1052.0,88009.0,1427.0,89555.0,173.0,1512.0,91095.0,91103.0,95.0,65.0,346.0,175.0,3116.0,31.0,3187.0,86.0,454.0,358.0,876.0,189.0,1347.0,459.0,38.0,249.0,668.0,530.0,707.0,4225.0,4593.0,5847.0,12364.0,0.0,5783.0,4459.0,1571.0,1360.0,32.0,3088.0,3086.0,50.0,7021.0,250.0,295.0,408.0,121.0,40.0,211.0,269.0,4350.0,1106.0,861.0,8.0,18.0,0.0,2.0,245.0,104.0,1217.0,233.0,8921.0,9531.0,5351.0,1080.0,16863.0,2473.0,1540.0,12507.0,29370.0,29370.0,29398.0,29398.0,11.0,121966.0,57.0,27.0,1.0,1.0,147.0,251.0,123171.0,4376.0,123533.0,882.0,349.0,690.0,125489.0
2010-07-15,14933.0,6792.0,2390.0,2607.0,1916.0,7442.0,60.0,378.0,909.0,1631.0,691.0,2323.0,113.0,2965.0,7690.0,10830.0,12014.0,1109.0,12305.0,1105.0,2015.0,72.0,84792.0,1288.0,88508.0,85000.0,1762.0,1013.0,87881.0,1382.0,89419.0,166.0,1459.0,90903.0,90911.0,92.0,57.0,359.0,167.0,3147.0,30.0,3220.0,84.0,447.0,357.0,855.0,202.0,1346.0,459.0,37.0,255.0,674.0,530.0,689.0,4178.0,4536.0,5759.0,12317.0,0.0,5770.0,4456.0,1556.0,1348.0,33.0,3046.0,3265.0,46.0,7458.0,243.0,289.0,395.0,109.0,39.0,199.0,263.0,4338.0,1100.0,860.0,8.0,18.0,0.0,2.0,244.0,100.0,1183.0,233.0,9408.0,10010.0,5231.0,1057.0,17167.0,2403.0,1482.0,12434.0,29601.0,29601.0,29627.0,29627.0,11.0,121892.0,56.0,25.0,0.0,1.0,142.0,237.0,122844.0,4362.0,123166.0,877.0,346.0,684.0,125103.0
2010-07-16,14360.0,6776.0,2267.0,2486.0,1796.0,7194.0,50.0,369.0,878.0,1573.0,671.0,2244.0,111.0,2873.0,7486.0,10330.0,11469.0,1072.0,11771.0,1080.0,1992.0,71.0,83361.0,1225.0,86975.0,85000.0,1684.0,975.0,87760.0,1340.0,89291.0,160.0,1414.0,90728.0,90735.0,86.0,52.0,374.0,161.0,3182.0,29.0,3253.0,82.0,440.0,349.0,836.0,216.0,1354.0,459.0,37.0,265.0,683.0,530.0,673.0,4158.0,4509.0,5704.0,12160.0,0.0,5683.0,4395.0,1524.0,1326.0,32.0,2995.0,3265.0,43.0,7849.0,236.0,283.0,383.0,97.0,37.0,189.0,253.0,4323.0,1094.0,856.0,8.0,18.0,0.0,1.0,213.0,97.0,1181.0,233.0,9893.0,10478.0,5116.0,1035.0,17483.0,2332.0,1453.0,12361.0,29843.0,29843.0,29868.0,29868.0,11.0,121952.0,55.0,25.0,0.0,1.0,138.0,223.0,122694.0,4364.0,123003.0,866.0,343.0,675.0,124918.0
2010-07-17,13877.0,6761.0,2167.0,2364.0,1703.0,6965.0,44.0,362.0,850.0,1518.0,653.0,2170.0,106.0,2785.0,7228.0,9935.0,11031.0,1037.0,11310.0,1053.0,1968.0,69.0,82166.0,1167.0,85644.0,85000.0,1616.0,939.0,87646.0,1300.0,89171.0,154.0,1375.0,90567.0,90573.0,79.0,49.0,388.0,155.0,3217.0,28.0,3283.0,81.0,434.0,344.0,816.0,223.0,1366.0,459.0,38.0,291.0,685.0,530.0,662.0,4155.0,4498.0,5670.0,11992.0,0.0,5598.0,4314.0,1458.0,1267.0,32.0,2982.0,3264.0,39.0,8034.0,230.0,276.0,374.0,90.0,36.0,183.0,248.0,4310.0,1087.0,850.0,8.0,18.0,0.0,1.0,212.0,94.0,1201.0,234.0,10376.0,10959.0,5008.0,1015.0,17819.0,2264.0,1425.0,12289.0,30108.0,30108.0,30131.0,30131.0,11.0,122039.0,55.0,25.0,1.0,0.0,130.0,206.0,122752.0,4357.0,123078.0,855.0,340.0,669.0,124950.0
2010-07-18,13415.0,6748.0,2092.0,2250.0,1632.0,6767.0,39.0,357.0,823.0,1469.0,635.0,2104.0,105.0,2703.0,6991.0,9633.0,10695.0,1000.0,10902.0,1026.0,1943.0,69.0,80891.0,1112.0,84357.0,85000.0,1555.0,906.0,87542.0,1262.0,89061.0,149.0,1339.0,90419.0,90425.0,73.0,44.0,403.0,149.0,3252.0,28.0,3314.0,79.0,427.0,348.0,796.0,227.0,1377.0,459.0,37.0,317.0,676.0,530.0,655.0,4152.0,4492.0,5639.0,11824.0,0.0,5518.0,4248.0,1410.0,1220.0,32.0,2959.0,3264.0,36.0,8068.0,225.0,270.0,365.0,86.0,35.0,181.0,243.0,4295.0,1081.0,837.0,8.0,18.0,0.0,1.0,217.0,91.0,1229.0,235.0,10727.0,11353.0,4906.0,996.0,18151.0,2201.0,1389.0,12223.0,30374.0,30374.0,30395.0,30395.0,11.0,122167.0,54.0,25.0,1.0,0.0,136.0,192.0,122878.0,4354.0,123240.0,854.0,339.0,663.0,125091.0
2010-07-19,12932.0,6734.0,2030.0,2158.0,1572.0,6604.0,32.0,346.0,798.0,1421.0,621.0,2042.0,104.0,2630.0,6788.0,9351.0,10382.0,964.0,10582.0,999.0,1918.0,68.0,79443.0,1057.0,82832.0,85000.0,1498.0,874.0,87448.0,1227.0,88962.0,144.0,1305.0,90284.0,90290.0,69.0,41.0,418.0,144.0,3287.0,27.0,3354.0,78.0,420.0,348.0,777.0,245.0,1390.0,459.0,37.0,329.0,664.0,530.0,640.0,4143.0,4480.0,5605.0,11656.0,0.0,5438.0,4181.0,1364.0,1180.0,32.0,2935.0,3264.0,35.0,8093.0,218.0,262.0,354.0,78.0,34.0,184.0,242.0,4282.0,1075.0,826.0,8.0,18.0,0.0,1.0,243.0,88.0,1254.0,234.0,10841.0,11509.0,4810.0,976.0,18312.0,2140.0,1365.0,12159.0,30471.0,30471.0,30492.0,30492.0,11.0,122235.0,54.0,25.0,0.0,0.0,132.0,187.0,122972.0,4356.0,123381.0,854.0,338.0,657.0,125226.0
2010-07-20,12517.0,6723.0,1972.0,2077.0,1518.0,6461.0,30.0,341.0,775.0,1376.0,609.0,1985.0,102.0,2561.0,6618.0,9080.0,10081.0,928.0,10267.0,974.0,1893.0,67.0,78219.0,1005.0,81465.0,85000.0,1445.0,845.0,87361.0,1193.0,88869.0,140.0,1274.0,90159.0,90164.0,65.0,39.0,433.0,139.0,3321.0,26.0,3386.0,77.0,414.0,347.0,758.0,260.0,1406.0,459.0,37.0,366.0,655.0,530.0,628.0,4144.0,4477.0,5587.0,11489.0,0.0,5356.0,4114.0,1319.0,1140.0,32.0,2932.0,3264.0,33.0,8117.0,214.0,256.0,346.0,72.0,33.0,190.0,236.0,4267.0,1068.0,816.0,8.0,18.0,0.0,1.0,213.0,86.0,1279.0,233.0,10890.0,11558.0,4718.0,958.0,18298.0,2082.0,1320.0,12099.0,30397.0,30397.0,30416.0,30416.0,11.0,122105.0,53.0,25.0,0.0,0.0,123.0,178.0,122884.0,4355.0,123339.0,850.0,336.0,655.0,125196.0
2010-07-21,12162.0,6710.0,1918.0,2003.0,1468.0,6328.0,30.0,334.0,753.0,1338.0,598.0,1935.0,102.0,2501.0,6465.0,8806.0,9778.0,892.0,9969.0,949.0,1869.0,65.0,77172.0,959.0,80311.0,85000.0,1395.0,816.0,87279.0,1160.0,88782.0,136.0,1244.0,90041.0,90046.0,61.0,36.0,448.0,134.0,3356.0,26.0,3424.0,76.0,408.0,346.0,739.0,280.0,1423.0,459.0,37.0,398.0,650.0,530.0,620.0,4145.0,4473.0,5575.0,11321.0,0.0,5278.0,4048.0,1273.0,1098.0,32.0,2926.0,3263.0,31.0,8139.0,208.0,249.0,336.0,68.0,32.0,187.0,226.0,4252.0,1062.0,808.0,8.0,18.0,0.0,1.0,188.0,83.0,1305.0,230.0,10938.0,11601.0,4633.0,940.0,21235.0,2028.0,1312.0,12042.0,33277.0,33277.0,33294.0,33294.0,11.0,122921.0,53.0,25.0,0.0,0.0,121.0,170.0,123338.0,4352.0,123762.0,842.0,333.0,651.0,125486.0
2010-07-22,11815.0,6697.0,1867.0,1933.0,1421.0,6204.0,29.0,328.0,733.0,1301.0,585.0,1886.0,99.0,2441.0,6323.0,8549.0,9492.0,854.0,9684.0,926.0,1846.0,63.0,76228.0,917.0,79277.0,85000.0,1349.0,789.0,87201.0,1129.0,88700.0,132.0,1215.0,89929.0,89934.0,57.0,33.0,460.0,131.0,3371.0,25.0,3445.0,74.0,402.0,343.0,726.0,288.0,1443.0,459.0,37.0,412.0,644.0,530.0,612.0,4132.0,4462.0,5558.0,11174.0,0.0,5198.0,3982.0,1228.0,1059.0,32.0,2911.0,3263.0,30.0,8164.0,204.0,245.0,331.0,66.0,32.0,187.0,227.0,4239.0,1058.0,802.0,8.0,18.0,0.0,1.0,211.0,81.0,1337.0,232.0,10990.0,11646.0,4552.0,924.0,22543.0,1975.0,1309.0,11987.0,34530.0,34530.0,34546.0,34546.0,11.0,125809.0,52.0,25.0,0.0,0.0,129.0,180.0,126338.0,4350.0,126763.0,832.0,330.0,643.0,128374.0
2010-07-23,11430.0,6684.0,1818.0,1868.0,1376.0,6085.0,30.0,321.0,714.0,1268.0,578.0,1846.0,97.0,2387.0,6190.0,8282.0,9196.0,806.0,9397.0,902.0,1822.0,61.0,75355.0,875.0,78323.0,85000.0,1306.0,763.0,87128.0,1100.0,88623.0,128.0,1187.0,89824.0,89828.0,54.0,30.0,471.0,127.0,3368.0,25.0,3447.0,74.0,395.0,342.0,719.0,281.0,1457.0,459.0,37.0,402.0,638.0,530.0,602.0,4081.0,4406.0,5500.0,11073.0,0.0,5152.0,3941.0,1191.0,1022.0,32.0,2880.0,3263.0,30.0,8188.0,198.0,238.0,322.0,60.0,31.0,188.0,223.0,4226.0,1057.0,795.0,8.0,18.0,0.0,1.0,194.0,79.0,1359.0,232.0,11048.0,11695.0,4474.0,908.0,22486.0,1926.0,1266.0,11934.0,34420.0,34420.0,34434.0,34434.0,11.0,125846.0,52.0,25.0,0.0,0.0,126.0,182.0,126678.0,4341.0,127238.0,821.0,327.0,636.0,129049.0
2010-07-24,11051.0,6673.0,1771.0,1806.0,1334.0,5973.0,30.0,313.0,695.0,1231.0,564.0,1795.0,96.0,2337.0,6062.0,8004.0,8886.0,760.0,9130.0,880.0,1799.0,61.0,74529.0,835.0,77422.0,85000.0,1264.0,738.0,87059.0,1072.0,88551.0,125.0,1160.0,89724.0,89728.0,52.0,29.0,481.0,124.0,3364.0,24.0,3447.0,73.0,390.0,347.0,712.0,273.0,1462.0,459.0,38.0,406.0,630.0,530.0,593.0,4039.0,4363.0,5436.0,10978.0,0.0,5140.0,3940.0,1192.0,1019.0,32.0,2880.0,3263.0,30.0,8212.0,194.0,233.0,315.0,57.0,30.0,187.0,222.0,4212.0,1056.0,794.0,8.0,18.0,0.0,1.0,194.0,76.0,1372.0,233.0,11091.0,11738.0,4400.0,893.0,22429.0,1883.0,1237.0,11887.0,34316.0,34316.0,34330.0,34330.0,11.0,125649.0,52.0,25.0,1.0,0.0,119.0,172.0,126495.0,4331.0,127086.0,816.0,327.0,630.0,128883.0
2010-07-25,10775.0,6667.0,1727.0,1748.0,1294.0,5867.0,29.0,310.0,678.0,1199.0,550.0,1749.0,96.0,2281.0,5942.0,7757.0,8613.0,714.0,8855.0,858.0,1777.0,62.0,73762.0,800.0,76579.0,85000.0,1226.0,715.0,86994.0,1045.0,88482.0,122.0,1135.0,89629.0,89633.0,50.0,28.0,491.0,121.0,3360.0,24.0,3443.0,73.0,384.0,346.0,706.0,262.0,1463.0,459.0,37.0,425.0,623.0,530.0,585.0,3994.0,4317.0,5386.0,10883.0,0.0,5132.0,3945.0,1215.0,1044.0,32.0,2926.0,3262.0,27.0,8235.0,189.0,226.0,307.0,59.0,29.0,177.0,212.0,4197.0,1055.0,795.0,8.0,18.0,0.0,1.0,196.0,74.0,1385.0,234.0,11146.0,11785.0,4334.0,878.0,22123.0,1843.0,1238.0,11845.0,33968.0,33968.0,33980.0,33980.0,11.0,125340.0,51.0,25.0,1.0,0.0,122.0,166.0,126231.0,4321.0,126860.0,811.0,322.0,626.0,128658.0
2010-07-26,10495.0,6659.0,1684.0,1692.0,1257.0,5767.0,30.0,306.0,662.0,1174.0,548.0,1722.0,92.0,2233.0,5829.0,7510.0,8338.0,664.0,8488.0,837.0,1755.0,60.0,73017.0,768.0,75783.0,85000.0,1191.0,692.0,86933.0,1020.0,88417.0,119.0,1110.0,89539.0,89543.0,49.0,27.0,501.0,118.0,3356.0,24.0,3434.0,73.0,378.0,347.0,699.0,240.0,1458.0,459.0,37.0,450.0,621.0,530.0,577.0,3941.0,4260.0,5319.0,10788.0,0.0,5125.0,3952.0,1241.0,1075.0,32.0,2972.0,3262.0,24.0,8255.0,183.0,219.0,300.0,53.0,28.0,169.0,209.0,4181.0,1054.0,790.0,8.0,18.0,0.0,1.0,175.0,72.0,1393.0,235.0,11189.0,11820.0,4271.0,864.0,22033.0,1808.0,1211.0,11807.0,33840.0,33840.0,33852.0,33852.0,11.0,124971.0,51.0,25.0,0.0,0.0,117.0,156.0,125847.0,4311.0,126502.0,812.0,319.0,620.0,128280.0
2010-07-27,10179.0,6648.0,1644.0,1640.0,1221.0,5671.0,30.0,304.0,647.0,1152.0,540.0,1693.0,91.0,2199.0,5721.0,7249.0,8048.0,615.0,8158.0,816.0,1734.0,58.0,72243.0,736.0,74961.0,85000.0,1159.0,670.0,86875.0,996.0,88356.0,116.0,1086.0,89454.0,89458.0,46.0,24.0,511.0,116.0,3352.0,23.0,3434.0,71.0,372.0,350.0,694.0,230.0,1445.0,459.0,37.0,457.0,618.0,530.0,569.0,3891.0,4202.0,5242.0,10693.0,0.0,5118.0,3958.0,1269.0,1108.0,32.0,3021.0,3262.0,21.0,8274.0,178.0,214.0,292.0,46.0,28.0,166.0,204.0,4168.0,1053.0,773.0,8.0,18.0,0.0,1.0,163.0,70.0,1409.0,236.0,11216.0,11831.0,4209.0,849.0,21971.0,1773.0,1166.0,11770.0,33741.0,33741.0,33752.0,33752.0,11.0,124781.0,50.0,25.0,0.0,0.0,109.0,140.0,125655.0,4301.0,126336.0,817.0,320.0,618.0,128100.0
2010-07-28,9876.0,6639.0,1605.0,1591.0,1187.0,5580.0,29.0,299.0,632.0,1127.0,534.0,1661.0,91.0,2164.0,5618.0,7019.0,7793.0,569.0,7904.0,796.0,1713.0,57.0,71503.0,706.0,74155.0,85000.0,1127.0,650.0,86822.0,973.0,88300.0,113.0,1064.0,89375.0,89378.0,44.0,23.0,521.0,113.0,3348.0,23.0,3434.0,71.0,367.0,344.0,688.0,227.0,1434.0,459.0,35.0,446.0,616.0,530.0,560.0,3838.0,4142.0,5169.0,10598.0,0.0,5111.0,3964.0,1296.0,1140.0,32.0,3075.0,3262.0,20.0,8295.0,175.0,210.0,286.0,43.0,27.0,162.0,200.0,4153.0,1053.0,771.0,8.0,18.0,0.0,1.0,145.0,68.0,1426.0,237.0,11245.0,11843.0,4149.0,834.0,21896.0,1738.0,1137.0,11733.0,33629.0,33629.0,33639.0,33639.0,11.0,124574.0,50.0,25.0,0.0,0.0,103.0,130.0,125454.0,4292.0,126166.0,804.0,317.0,613.0,127930.0
2010-07-29,9624.0,6630.0,1568.0,1544.0,1155.0,5494.0,29.0,295.0,619.0,1103.0,525.0,1627.0,89.0,2125.0,5521.0,6780.0,7528.0,523.0,7622.0,777.0,1692.0,57.0,70824.0,679.0,73415.0,85000.0,1097.0,631.0,86771.0,951.0,88247.0,111.0,1042.0,89299.0,89302.0,43.0,22.0,526.0,111.0,3345.0,22.0,3432.0,71.0,363.0,348.0,681.0,219.0,1432.0,459.0,36.0,463.0,618.0,530.0,555.0,3808.0,4109.0,5113.0,10502.0,0.0,5102.0,3969.0,1323.0,1172.0,32.0,3141.0,3262.0,18.0,8316.0,173.0,208.0,282.0,46.0,27.0,166.0,201.0,4127.0,1051.0,783.0,8.0,18.0,0.0,1.0,177.0,67.0,1440.0,238.0,11304.0,11888.0,4092.0,820.0,21846.0,1705.0,1134.0,11699.0,33545.0,33545.0,33553.0,33553.0,11.0,124387.0,50.0,25.0,0.0,0.0,98.0,120.0,125269.0,4283.0,126011.0,799.0,316.0,609.0,127758.0
2010-07-30,9399.0,6621.0,1533.0,1500.0,1125.0,5412.0,29.0,295.0,606.0,1084.0,520.0,1604.0,88.0,2090.0,5430.0,6537.0,7258.0,501.0,7406.0,758.0,1672.0,57.0,70082.0,652.0,72645.0,85000.0,1069.0,613.0,86723.0,930.0,88196.0,109.0,1021.0,89226.0,89229.0,41.0,20.0,527.0,108.0,3340.0,22.0,3428.0,70.0,361.0,345.0,674.0,210.0,1428.0,459.0,37.0,475.0,615.0,530.0,553.0,3796.0,4095.0,5087.0,10404.0,0.0,5095.0,3974.0,1348.0,1202.0,32.0,3205.0,3261.0,18.0,8337.0,170.0,203.0,278.0,51.0,26.0,172.0,205.0,4096.0,1049.0,791.0,8.0,18.0,0.0,2.0,181.0,66.0,1450.0,242.0,11373.0,11947.0,4041.0,808.0,21827.0,1675.0,1131.0,11668.0,33495.0,33495.0,33503.0,33503.0,11.0,124243.0,49.0,25.0,0.0,0.0,104.0,117.0,125130.0,4278.0,125905.0,791.0,313.0,604.0,127634.0
2010-07-31,9133.0,6614.0,1499.0,1458.0,1096.0,5334.0,28.0,291.0,595.0,1067.0,518.0,1585.0,85.0,2060.0,5343.0,6292.0,6986.0,481.0,7134.0,740.0,1652.0,55.0,69075.0,627.0,71820.0,85000.0,1043.0,596.0,86677.0,910.0,88148.0,107.0,1000.0,89158.0,89160.0,39.0,19.0,527.0,106.0,3334.0,21.0,3424.0,69.0,359.0,337.0,668.0,197.0,1426.0,459.0,35.0,479.0,610.0,530.0,545.0,3770.0,4063.0,5046.0,10305.0,0.0,5083.0,3977.0,1374.0,1233.0,32.0,3258.0,3261.0,16.0,8358.0,164.0,197.0,270.0,49.0,26.0,172.0,197.0,4062.0,1046.0,785.0,8.0,18.0,0.0,1.0,171.0,64.0,1459.0,243.0,11423.0,11990.0,3992.0,796.0,21688.0,1647.0,1112.0,11638.0,33326.0,33326.0,33333.0,33333.0,11.0,124100.0,49.0,25.0,0.0,0.0,108.0,122.0,125013.0,4273.0,125823.0,779.0,308.0,600.0,127537.0
